customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-04179,Male,0,No,Yes,15,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,104.56,1568.4,No
CUST-04180,Male,0,No,Yes,4,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,123.89,495.56,No
CUST-04181,Female,0,No,No,58,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,46.22,2680.76,No
CUST-04182,Male,0,Yes,Yes,47,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,93.07,4374.29,Yes
CUST-04183,Male,1,No,No,27,1,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,76.45,2064.15,No
CUST-04184,Male,0,No,No,24,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,80.02,1920.48,No
CUST-04185,Female,0,Yes,Yes,7,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,100.87,706.09,No
CUST-04186,Female,0,No,Yes,17,1,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card,74.8,1271.6,No
CUST-04187,Male,0,No,No,63,1,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer,55.35,3487.05,No
CUST-04188,Male,0,No,Yes,6,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,99.34,596.04,No
CUST-04189,Female,0,Yes,Yes,22,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,53.76,1182.72,No
CUST-04190,Male,1,Yes,Yes,41,1,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,81.47,3340.27,No
CUST-04191,Female,0,Yes,Yes,26,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,80.7,2098.2,No
CUST-04192,Male,0,No,No,23,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,41.21,947.83,No
CUST-04193,Female,0,Yes,No,49,1,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,64.63,3166.87,Yes
CUST-04194,Male,0,No,No,67,1,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,58.16,3896.72,No
CUST-04195,Female,0,Yes,Yes,52,1,No,No,No,No,No,No,No,No,One year,No,Mailed check,45.84,2383.68,No
CUST-04196,Female,0,No,No,69,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,102.41,7066.29,No
CUST-04197,Female,0,Yes,Yes,26,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,94.12,2447.12,No
CUST-04198,Male,0,Yes,No,15,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,82.32,1234.8,No
CUST-04199,Female,0,Yes,Yes,53,1,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,37.9,2008.7,No
CUST-04200,Male,0,No,No,17,1,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,81.11,1378.87,No
CUST-04201,Male,0,No,Yes,66,1,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,38.8,2560.8,No
CUST-04202,Female,0,No,No,43,0,No,No,No,No,No,No,No,No,Two year,No,Electronic check,20.87,897.41,No
CUST-04203,Female,1,No,No,60,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer,105.63,6337.8,No
CUST-04204,Male,0,Yes,Yes,63,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,96.09,6053.67,No
CUST-04205,Male,1,Yes,Yes,36,1,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,51.31,1847.16,No
CUST-04206,Male,0,No,Yes,30,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,91.43,2742.9,Yes
CUST-04207,Male,0,Yes,Yes,24,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,90.78,2178.72,No
CUST-04208,Male,0,Yes,No,41,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,96.53,3957.73,No
CUST-04209,Male,0,Yes,Yes,15,1,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,47.01,705.15,No
CUST-04210,Male,0,No,No,54,0,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card,76.69,4141.26,No
CUST-04211,Male,1,No,No,4,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card,111.96,447.84,No
CUST-04212,Female,0,Yes,Yes,35,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,76.23,2668.05,No
CUST-04213,Female,1,Yes,Yes,5,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.87,464.35,No
CUST-04214,Male,0,Yes,Yes,40,1,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,45.9,1836.0,No
CUST-04215,Female,0,Yes,Yes,37,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card,103.53,3830.61,No
CUST-04216,Female,0,Yes,Yes,19,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,111.25,2113.75,No
CUST-04217,Female,1,Yes,No,11,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,77.7,854.7,No
CUST-04218,Male,0,Yes,No,72,0,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,78.41,5645.52,No
CUST-04219,Male,1,Yes,No,15,1,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,35.36,530.4,No
CUST-04220,Female,0,No,No,54,1,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,89.31,4822.74,No
CUST-04221,Male,0,Yes,No,63,0,No,No,No,No,No,No,No,No,One year,No,Credit card,22.27,1403.01,Yes
CUST-04222,Female,0,Yes,Yes,10,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.76,1077.6,Yes
CUST-04223,Female,0,No,No,40,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.13,3405.2,No
CUST-04224,Female,0,No,Yes,1,1,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,53.07,53.07,No
CUST-04225,Female,0,No,No,21,0,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,66.13,1388.73,No
CUST-04226,Female,0,Yes,No,25,1,No,No,No,No,No,No,No,No,One year,No,Bank transfer,36.07,901.75,No
CUST-04227,Female,1,No,No,35,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,91.74,3210.9,No
CUST-04228,Female,1,Yes,Yes,22,1,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,68.95,1516.9,No
CUST-04229,Female,0,No,No,30,1,No,No,No,No,No,No,No,No,One year,No,Bank transfer,40.44,1213.2,Yes
CUST-04230,Male,1,Yes,Yes,64,1,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer,84.55,5411.2,No
CUST-04231,Male,0,Yes,Yes,29,1,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,75.79,2197.91,No
CUST-04232,Female,0,No,No,20,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,107.78,2155.6,No
CUST-04233,Male,0,Yes,No,52,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,106.0,5512.0,No
CUST-04234,Male,1,Yes,Yes,62,1,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,70.77,4387.74,No
CUST-04235,Male,0,Yes,No,31,1,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,58.7,1819.7,No
CUST-04236,Female,0,No,Yes,18,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,105.98,1907.64,No
CUST-04237,Male,1,Yes,No,60,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,73.18,4390.8,Yes
CUST-04238,Male,0,Yes,Yes,12,0,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,73.29,879.48,No
CUST-04239,Female,0,Yes,Yes,16,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card,98.85,1581.6,No
CUST-04240,Female,0,Yes,Yes,62,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,109.14,6766.68,No
CUST-04241,Female,0,No,Yes,41,1,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card,86.35,3540.35,No
CUST-04242,Female,0,Yes,No,1,1,Yes,No,No,No,No,No,No,No,One year,No,Credit card,50.06,50.06,No
CUST-04243,Male,0,Yes,No,70,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,105.96,7417.2,No
CUST-04244,Female,1,Yes,Yes,15,1,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card,81.43,1221.45,No
CUST-04245,Male,0,No,Yes,32,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,92.13,2948.16,No
CUST-04246,Female,1,Yes,No,3,1,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,40.18,120.54,Yes
CUST-04247,Male,1,Yes,Yes,48,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.36,3665.28,No
CUST-04248,Female,0,No,Yes,18,1,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,85.73,1543.14,Yes
CUST-04249,Female,1,Yes,No,69,1,No,No,No,No,No,No,No,No,One year,No,Mailed check,38.43,2651.67,No
CUST-04250,Female,0,No,Yes,12,1,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,82.23,986.76,No
CUST-04251,Female,0,No,Yes,31,1,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.64,2499.84,No
CUST-04252,Male,0,No,No,49,1,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,73.56,3604.44,No
CUST-04253,Male,1,No,No,39,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer,86.03,3355.17,No
CUST-04254,Male,0,No,No,67,1,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,84.63,5670.21,No
CUST-04255,Female,0,Yes,Yes,61,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,111.41,6796.01,No
CUST-04256,Female,0,Yes,Yes,29,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,103.3,2995.7,No
CUST-04257,Male,0,No,No,50,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card,91.6,4580.0,Yes
CUST-04258,Female,1,No,Yes,6,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,89.69,538.14,No
CUST-04259,Male,0,Yes,No,70,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,62.11,4347.7,No
CUST-04260,Male,0,No,Yes,14,1,No,No,No,No,No,No,No,No,One year,No,Credit card,43.34,606.76,No
CUST-04261,Male,0,No,No,36,1,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,57.39,2066.04,No
CUST-04262,Male,1,Yes,No,20,1,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer,77.82,1556.4,No
CUST-04263,Male,0,Yes,No,59,1,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,54.12,3193.08,No
CUST-04264,Female,0,Yes,No,67,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,91.52,6131.84,No
CUST-04265,Male,1,Yes,Yes,32,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,87.17,2789.44,No
CUST-04266,Male,1,Yes,No,35,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,88.91,3111.85,No
CUST-04267,Male,0,No,Yes,20,1,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,38.15,763.0,No
CUST-04268,Male,0,Yes,Yes,15,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,96.96,1454.4,No
CUST-04269,Female,0,Yes,Yes,69,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card,90.02,6211.38,No
CUST-04270,Female,0,No,Yes,11,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card,34.65,381.15,Yes
CUST-04271,Female,0,No,Yes,25,1,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card,96.59,2414.75,No
CUST-04272,Male,0,Yes,Yes,38,1,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card,78.94,2999.72,No
CUST-04273,Female,0,No,No,3,1,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,70.63,211.89,No
CUST-04274,Female,1,Yes,Yes,30,1,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,76.96,2308.8,No
CUST-04275,Male,0,No,Yes,15,1,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,93.0,1395.0,No
CUST-04276,Female,0,No,No,66,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,98.02,6469.32,No
CUST-04277,Female,1,Yes,Yes,24,1,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,67.21,1613.04,No
CUST-04278,Female,0,No,Yes,59,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,49.66,2929.94,No
CUST-04279,Female,0,No,No,69,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,83.91,5789.79,No
CUST-04280,Male,0,Yes,Yes,2,1,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.35,152.7,No
CUST-04281,Male,0,Yes,Yes,52,1,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card,77.52,4031.04,No
CUST-04282,Female,0,No,No,17,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card,85.72,1457.24,Yes
CUST-04283,Male,0,Yes,No,21,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,92.83,1949.43,No
CUST-04284,Female,0,No,Yes,17,1,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,104.65,1779.05,No
CUST-04285,Female,0,Yes,Yes,13,1,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,100.36,1304.68,No
CUST-04286,Female,0,No,No,70,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,74.11,5187.7,No
CUST-04287,Female,0,No,Yes,13,1,No,No,No,No,No,No,No,No,One year,No,Electronic check,36.88,479.44,No
CUST-04288,Male,0,No,No,63,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer,88.53,5577.39,Yes
CUST-04289,Male,0,Yes,No,67,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,44.86,3005.62,No
CUST-04290,Female,1,Yes,Yes,44,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,102.4,4505.6,No
CUST-04291,Female,1,Yes,Yes,17,1,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,41.24,701.08,No
CUST-04292,Female,0,Yes,Yes,70,1,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,78.56,5499.2,No
CUST-04293,Male,0,Yes,No,27,1,No,No,No,No,No,No,No,No,Two year,No,Mailed check,38.66,1043.82,No
CUST-04294,Male,0,Yes,Yes,30,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,93.44,2803.2,No
CUST-04295,Male,0,No,No,66,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,88.32,5829.12,No
CUST-04296,Male,0,No,No,18,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card,96.11,1729.98,No
CUST-04297,Male,0,Yes,No,57,0,No,No,No,No,No,No,No,No,One year,No,Credit card,11.47,653.79,No
CUST-04298,Male,0,No,Yes,57,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,92.14,5251.98,No
CUST-04299,Male,0,Yes,Yes,28,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,18.48,517.44,No
CUST-04300,Female,0,No,No,54,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,104.25,5629.5,No
CUST-04301,Female,0,No,No,37,1,No,No,No,No,No,No,No,No,Two year,Yes,Credit card,44.16,1633.92,No
CUST-04302,Female,0,No,No,10,0,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,33.32,333.2,No
CUST-04303,Male,0,Yes,Yes,23,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer,79.45,1827.35,No
CUST-04304,Female,1,No,No,24,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.59,2006.16,No
CUST-04305,Male,0,Yes,Yes,32,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,101.39,3244.48,Yes
CUST-04306,Female,0,Yes,No,42,1,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer,47.11,1978.62,No
CUST-04307,Female,0,Yes,Yes,44,1,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,38.29,1684.76,Yes
CUST-04308,Male,0,Yes,No,26,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.18,2448.68,Yes
CUST-04309,Male,0,No,No,7,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,98.26,687.82,No
CUST-04310,Male,0,Yes,Yes,52,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.2,4638.4,No
CUST-04311,Female,1,No,Yes,49,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,23.13,1133.37,No
CUST-04312,Male,0,No,Yes,32,1,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer,35.39,1132.48,No
CUST-04313,Male,1,Yes,Yes,61,1,No,No,No,No,No,No,No,No,One year,No,Electronic check,42.11,2568.71,No
CUST-04314,Male,0,Yes,No,51,0,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,53.84,2745.84,No
CUST-04315,Male,0,Yes,No,21,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.28,1622.88,No
CUST-04316,Female,0,No,No,58,1,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,42.47,2463.26,No
CUST-04317,Male,0,No,Yes,52,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,96.52,5019.04,No
CUST-04318,Male,0,Yes,No,53,1,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card,97.73,5179.69,No
CUST-04319,Male,0,Yes,Yes,34,1,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,76.32,2594.88,No
CUST-04320,Female,0,No,Yes,70,0,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,68.03,4762.1,No
CUST-04321,Male,1,No,No,57,1,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,51.74,2949.18,No
CUST-04322,Female,1,Yes,No,45,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,89.04,4006.8,No
CUST-04323,Male,0,No,No,1,1,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.71,70.71,No
CUST-04324,Female,0,No,No,33,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,118.48,3909.84,No
CUST-04325,Female,1,Yes,No,46,1,No,No,No,No,No,No,No,No,One year,No,Mailed check,42.76,1966.96,No
CUST-04326,Male,0,No,Yes,19,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,96.9,1841.1,Yes
CUST-04327,Female,0,Yes,Yes,19,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,109.91,2088.29,Yes
CUST-04328,Female,1,No,No,38,1,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,86.76,3296.88,No
CUST-04329,Female,0,Yes,No,39,1,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,35.56,1386.84,No
CUST-04330,Male,0,Yes,Yes,72,1,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,68.67,4944.24,No
CUST-04331,Male,0,No,Yes,20,1,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,99.67,1993.4,Yes
CUST-04332,Male,0,No,Yes,63,1,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,80.88,5095.44,No
CUST-04333,Male,0,No,Yes,36,1,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,80.24,2888.64,Yes
CUST-04334,Male,1,Yes,No,25,1,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,102.12,2553.0,No
CUST-04335,Female,0,No,No,38,1,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,64.14,2437.32,No
CUST-04336,Female,0,No,No,40,1,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,79.87,3194.8,No
CUST-04337,Female,0,Yes,Yes,60,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,41.41,2484.6,No
CUST-04338,Male,0,No,No,49,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,87.64,4294.36,No
CUST-04339,Female,0,No,No,46,1,No,No,No,No,No,No,No,No,Two year,Yes,Credit card,50.99,2345.54,No
CUST-04340,Male,0,Yes,No,13,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,89.58,1164.54,No
CUST-04341,Male,0,Yes,Yes,16,0,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,38.07,609.12,No
CUST-04342,Male,1,Yes,Yes,42,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,37.2,1562.4,No
CUST-04343,Female,1,No,Yes,11,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,103.64,1140.04,No
CUST-04344,Female,1,No,Yes,59,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,102.06,6021.54,No
CUST-04345,Female,0,Yes,No,33,1,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,67.3,2220.9,Yes
CUST-04346,Female,0,Yes,Yes,65,0,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,67.23,4369.95,No
CUST-04347,Male,0,Yes,No,70,1,No,No,No,No,No,No,No,No,Two year,No,Electronic check,35.0,2450.0,No
CUST-04348,Female,0,Yes,No,52,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,83.74,4354.48,Yes
CUST-04349,Male,0,Yes,No,6,1,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,78.1,468.6,Yes
CUST-04350,Female,1,Yes,No,72,0,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,83.72,6027.84,Yes
CUST-04351,Female,0,Yes,Yes,64,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,80.25,5136.0,No
CUST-04352,Male,0,No,No,9,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,49.98,449.82,No
CUST-04353,Male,0,No,Yes,41,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,94.66,3881.06,No
CUST-04354,Female,0,Yes,Yes,63,1,No,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,77.23,4865.49,No
CUST-04355,Female,0,Yes,Yes,6,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,45.79,274.74,No
CUST-04356,Female,0,Yes,No,35,1,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Credit card,99.88,3495.8,No
CUST-04357,Female,0,Yes,No,40,0,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.93,2637.2,Yes
CUST-04358,Female,0,No,No,5,0,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,69.57,347.85,No
CUST-04359,Male,1,No,Yes,46,0,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer,47.96,2206.16,No
CUST-04360,Male,0,No,Yes,51,1,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,82.19,4191.69,No
CUST-04361,Female,0,No,Yes,9,0,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,54.55,490.95,No
CUST-04362,Female,0,No,Yes,59,1,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,79.56,4694.04,No
CUST-04363,Female,0,No,Yes,71,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer,94.03,6676.13,No
CUST-04364,Female,0,Yes,No,63,1,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card,69.98,4408.74,No
CUST-04365,Male,1,No,Yes,14,1,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,75.32,1054.48,No
CUST-04366,Female,1,Yes,No,64,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer,84.06,5379.84,No
CUST-04367,Male,0,Yes,Yes,9,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,107.56,968.04,No
CUST-04368,Male,1,Yes,Yes,51,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,100.79,5140.29,No
CUST-04369,Female,0,No,Yes,26,1,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer,83.54,2172.04,No
CUST-04370,Male,0,No,Yes,45,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,96.41,4338.45,Yes
CUST-04371,Female,0,No,Yes,22,1,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,56.1,1234.2,No
CUST-04372,Female,0,Yes,No,30,1,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,53.6,1608.0,No
CUST-04373,Female,0,Yes,No,4,1,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,78.37,313.48,No
CUST-04374,Male,1,Yes,No,49,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,92.15,4515.35,No
CUST-04375,Female,0,Yes,Yes,28,1,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer,76.96,2154.88,No
